Date;High;Low;Open;Close;Volume;Adj Close
2009-01-02;12.045872688293457;10.84542465209961;11.085515022277832;11.954805374145508;5587664.0;7.4085798263549805
2009-01-05;12.17005729675293;11.636064529418945;11.900992393493652;11.983780860900879;8664865.0;7.426525592803955
2009-01-06;12.534331321716309;11.863736152648926;12.045872688293457;12.47637939453125;12908640.0;7.731804370880127
2009-01-07;12.35633373260498;11.69815731048584;12.215592384338379;11.760249137878418;7561102.0;7.288002014160156
2009-01-08;11.946525573730469;11.590531349182129;11.73541259765625;11.830619812011719;7251160.0;7.331607818603516
2009-01-09;11.983780860900879;11.466346740722656;11.84717845916748;11.818202018737793;7663772.0;7.323915958404541
2009-01-12;11.694018363952637;11.201419830322266;11.640205383300781;11.3173246383667;8396474.0;7.013515472412109
2009-01-13;11.395976066589355;10.791611671447754;11.18486213684082;10.903377532958984;12258316.0;6.756988525390625
2009-01-14;10.886819839477539;9.810556411743164;10.812309265136719;10.083762168884277;28647107.0;6.249054431915283
2009-01-15;10.427337646484375;9.417305946350098;10.141714096069336;10.265898704528809;19941415.0;6.361928939819336
2009-01-16;10.555662155151367;9.727766990661621;10.518406867980957;9.914043426513672;16488562.0;6.143880367279053
2009-01-19;10.133435249328613;9.914043426513672;10.058924674987793;10.058924674987793;5366138.0;6.233668804168701
2009-01-20;10.195528030395508;9.371771812438965;9.905763626098633;9.371771812438965;16762751.0;5.807825565338135
2009-01-21;9.686371803283691;9.27656364440918;9.500096321105957;9.686371803283691;18642700.0;6.002791404724121
2009-01-22;9.810556411743164;9.168937683105469;9.810556411743164;9.417305946350098;18330583.0;5.836045265197754
2009-01-23;9.760883331298828;9.152379989624023;9.193775177001953;9.632558822631836;10554960.0;5.969440937042236
2009-01-26;9.868509292602539;9.516654014587402;9.686371803283691;9.570466995239258;9550002.0;5.930960655212402
2009-01-27;9.707070350646973;9.35521411895752;9.624279975891113;9.433863639831543;9507001.0;5.8463053703308105
2009-01-28;10.141714096069336;9.682232856750488;9.76916217803955;10.133435249328613;17747417.0;6.279840469360352
2009-01-29;10.075483322143555;9.690511703491211;9.955437660217285;9.810556411743164;9099945.0;6.079745769500732
2009-01-30;9.955437660217285;9.603583335876465;9.727766990661621;9.727766990661621;8348159.0;6.028441905975342
2009-02-02;9.711209297180176;9.363492965698242;9.46284008026123;9.380050659179688;8089430.0;5.812958717346191
2009-02-03;9.516654014587402;9.334516525268555;9.375910758972168;9.516654014587402;7667638.0;5.897612571716309
2009-02-04;9.922322273254395;9.562188148498535;9.57874584197998;9.690511703491211;15193712.0;6.005357265472412
2009-02-05;10.212085723876953;9.533211708068848;9.640837669372559;10.104458808898926;11093434.0;6.261886119842529
2009-02-06;10.824728012084961;10.195528030395508;10.253479957580566;10.824728012084961;19556583.0;6.708245277404785
2009-02-09;10.804031372070312;10.56394100189209;10.63845157623291;10.659149169921875;8721394.0;6.605637073516846
2009-02-10;10.940632820129395;10.100319862365723;10.696404457092285;10.245201110839844;18000348.0;6.349107265472412
2009-02-11;10.592917442321777;10.108598709106445;10.514266967773438;10.224504470825195;10701597.0;6.336278915405273
2009-02-12;10.249341011047363;9.951298713684082;10.038228034973145;10.133435249328613;7473410.0;6.279840469360352
2009-02-13;10.555662155151367;10.245201110839844;10.431477546691895;10.555662155151367;6849418.0;6.541501522064209
2009-02-16;10.514266967773438;10.245201110839844;10.394222259521484;10.514266967773438;20695134.0;6.515849590301514
2009-02-17;10.224504470825195;9.814696311950684;10.22036361694336;9.893345832824707;17594982.0;6.1310553550720215
2009-02-18;10.05064582824707;9.678092956542969;10.00925064086914;9.810556411743164;10687102.0;6.079745769500732
2009-02-19;10.071343421936035;9.632558822631836;9.955437660217285;9.719488143920898;10770205.0;6.023314476013184
2009-02-20;9.644976615905762;9.255867004394531;9.438003540039062;9.438003540039062;14218951.0;5.848871231079102
2009-02-25;9.50423526763916;9.086148262023926;9.210331916809082;9.334516525268555;13045614.0;5.7847371101379395
2009-02-26;9.61600112915039;9.35521411895752;9.566327095031738;9.35521411895752;9736499.0;5.7975640296936035
2009-02-27;9.342796325683594;9.069589614868164;9.10684585571289;9.189635276794434;11772505.0;5.694955348968506
2009-03-02;9.057171821594238;8.647363662719727;8.974382400512695;8.69289779663086;12039689.0;5.387118816375732
2009-03-03;8.87917423248291;8.41141414642334;8.866756439208984;8.65150260925293;11641329.0;5.361466884613037
2009-03-04;9.239309310913086;8.759129524230957;8.858476638793945;9.173076629638672;14539281.0;5.684696197509766
2009-03-05;9.135822296142578;8.779827117919922;8.899871826171875;9.10684585571289;21896252.0;5.643647193908691
2009-03-06;9.450422286987305;9.015776634216309;9.131682395935059;9.231030464172363;15191538.0;5.720603942871094
2009-03-09;9.363492965698242;8.982661247253418;9.028196334838867;9.12340259552002;9507243.0;5.6539082527160645
2009-03-10;9.694650650024414;9.115124702453613;9.222750663757324;9.603583335876465;11723224.0;5.951487064361572
2009-03-11;9.760883331298828;9.363492965698242;9.715348243713379;9.624279975891113;11708488.0;5.964310646057129
2009-03-12;9.992692947387695;9.533211708068848;9.553909301757812;9.872649192810059;14759599.0;6.118227481842041
2009-03-13;10.063063621520996;9.731905937194824;10.046506881713867;9.934741020202637;10885195.0;6.156707286834717
2009-03-16;10.307292938232422;9.963717460632324;10.01753044128418;9.98027515411377;14984507.0;6.184926509857178
2009-03-17;10.245201110839844;9.851950645446777;9.918183326721191;10.199666976928711;13970852.0;6.320885181427002
2009-03-18;10.708823204040527;10.034088134765625;10.154132843017578;10.518406867980957;16184417.0;6.5184125900268555
2009-03-19;10.762636184692383;10.145853996276855;10.721240997314453;10.249341011047363;18151333.0;6.3516716957092285
